kic,fits_count,download
7596741,18,Y
11602449,15,Y
5818165,17,Y
10992414,13,Y
8758366,17,Y
2693097,17,Y
3439831,18,Y
2715053,17,Y
2300529,18,Y
4649476,18,Y
9530170,17,Y
7134502,18,Y
9027328,17,Y
12208769,18,Y
8378462,18,Y
6804957,18,Y
11283805,14,Y
5966212,2,Y
9112301,18,Y
7352425,18,Y
3654515,15,Y
5393802,18,Y
9175346,18,Y
3557293,14,Y
4285359,15,Y
11619861,18,Y
10385459,18,Y
6279388,18,Y
7755932,18,Y
3561656,15,Y
11408304,18,Y
8896357,18,Y
8831687,17,Y
4826257,17,Y
8869892,16,Y
9088058,17,Y
8908977,18,Y
7294135,18,Y
10861194,17,Y
3543070,18,Y
9291830,18,Y
4948991,18,Y
7259911,4,Y
8815923,18,Y
9636283,18,Y
4932657,14,Y
8653183,18,Y
12458666,18,Y
9147229,18,Y
10394332,18,Y
5567130,17,Y
8646702,18,Y
5880537,17,Y
10735757,18,Y
8646725,18,Y
9229571,18,Y
7175943,18,Y
5093168,18,Y
5042270,18,Y
4569150,15,Y
9077483,2,Y
9474101,14,Y
7207129,18,Y
3326917,18,Y
8058082,18,Y
5982378,17,Y
6119914,14,Y
9273730,17,Y
3635233,18,Y
6776957,18,Y
6633452,18,Y
4936438,15,Y
9540295,15,Y
7218950,17,Y
11759297,18,Y
3847852,18,Y
11826440,18,Y
6790346,17,Y
3448132,17,Y
7621172,18,Y
4951599,18,Y
8488717,18,Y
11508874,17,Y
7116849,14,Y
5113557,15,Y
12057840,17,Y
9594022,17,Y
5428125,14,Y
10220150,15,Y
5545866,14,Y
8346038,16,Y
3941581,18,Y
3656913,15,Y
7116842,17,Y
4636464,18,Y
4158822,18,Y
10448764,18,Y
8109934,18,Y
8491619,14,Y
7618645,17,Y
7831302,17,Y
6675944,18,Y
7658882,17,Y
5301101,18,Y
5620395,18,Y
8360354,17,Y
10273384,18,Y
7377946,18,Y
9655909,18,Y
10525592,18,Y
6230921,18,Y
7220332,18,Y
5618126,18,Y
8841813,18,Y
3966273,15,Y
6535166,17,Y
9459362,17,Y
4771030,18,Y
8517361,18,Y
8654790,17,Y
12602567,18,Y
9020199,18,Y
3763579,14,Y
6862333,18,Y
9570858,18,Y
3231406,18,Y
11029626,17,Y
8717742,18,Y
3758403,15,Y
11957183,18,Y
8803643,17,Y
6186082,12,Y
3847660,18,Y
7348667,14,Y
11125706,15,Y
11351140,17,Y
8565446,17,Y
7287592,18,Y
12253350,18,Y
7547573,18,Y
4641419,17,Y
6528503,18,Y
6704862,18,Y
8314525,18,Y
6469599,18,Y
9699848,18,Y
8972966,18,Y
11205401,14,Y
11568624,12,Y
3231410,17,Y
7902286,17,Y
9650390,18,Y
2694337,18,Y
6382916,18,Y
11909497,18,Y
3850551,18,Y
11245425,17,Y
3868284,15,Y
6967360,17,Y
7035274,18,Y
3442006,18,Y
11098023,14,Y
9242127,18,Y
8190627,17,Y
8748251,18,Y
4365571,17,Y
8409191,17,Y
5607784,18,Y
5120793,18,Y
6525023,14,Y
9410527,18,Y
7604425,18,Y
11152463,15,Y
5264764,17,Y
6762992,18,Y
8581944,18,Y
2164791,17,Y
6308708,17,Y
3453272,15,Y
11751814,14,Y
8374551,16,Y
10292216,1,Y
5632912,15,Y
3748250,18,Y
12353648,18,Y
8621739,18,Y
11924366,18,Y
3446837,18,Y
8046010,18,Y
10166297,14,Y
8036426,18,Y
9632757,17,Y
4252757,18,Y
4659094,11,Y
2722074,17,Y
11152649,15,Y
8782821,18,Y
7738436,17,Y
6293266,18,Y
5865766,17,Y
7547306,18,Y
7848324,18,Y
4663148,14,Y
7581697,18,Y
9413057,18,Y
2718663,17,Y
12217824,17,Y
4379925,15,Y
8327990,14,Y
10722668,18,Y
9007322,17,Y
3221310,16,Y
6292452,17,Y
6515246,18,Y
5688032,14,Y
2575952,17,Y
7186446,17,Y
6118145,18,Y
7293769,18,Y
4862968,18,Y
5385838,18,Y
4936089,14,Y
8626219,18,Y
9611512,18,Y
10789864,18,Y
11822666,18,Y
9462914,18,Y
10074067,18,Y
8849165,18,Y
4261467,17,Y
10096019,14,Y
2831091,17,Y
7047963,18,Y
6590403,18,Y
7798339,18,Y
8344381,17,Y
10777903,18,Y
5643103,18,Y
4737720,18,Y
7732556,17,Y
6388466,17,Y
4764523,15,Y
8308352,17,Y
6963490,17,Y
6426507,14,Y
6464938,18,Y
12268319,18,Y
8056337,17,Y
11197654,18,Y
12165113,18,Y
6881709,17,Y
6039392,8,Y
8782561,18,Y
5609753,18,Y
3854437,17,Y
6965789,18,Y
11409673,18,Y
8426007,18,Y
5305553,17,Y
6428850,18,Y
3550598,17,Y
6784155,18,Y
2718630,17,Y
11206101,14,Y
8311304,18,Y
1435448,14,Y
10196863,18,Y
5477964,14,Y
5722668,17,Y
8041249,18,Y
8320954,18,Y
12003808,14,Y
4935813,14,Y
5897645,17,Y
11044394,15,Y
8885014,17,Y
7301640,17,Y
8540644,17,Y
3645863,17,Y
9051905,17,Y
3546192,17,Y
5381448,18,Y
8806998,17,Y
10811753,15,Y
3222183,18,Y
7115390,9,Y
10269598,18,Y
5459805,14,Y
6389098,18,Y
9491205,18,Y
4168574,15,Y
8390667,17,Y
4671225,15,Y
9712736,17,Y
7198769,17,Y
9844791,15,Y
1995431,18,Y
5304819,18,Y
5728843,17,Y
12067780,18,Y
9026866,18,Y
9052363,18,Y
6388333,18,Y
7523340,18,Y
5566775,18,Y
8176601,17,Y
4733344,18,Y
3240556,18,Y
9845573,15,Y
4737705,7,Y
11235995,14,Y
8960985,18,Y
4945107,18,Y
6879594,18,Y
8257779,17,Y
11044372,15,Y
6462185,18,Y
10273000,17,Y
6033873,17,Y
11773909,18,Y
10532771,18,Y
8360304,18,Y
4456107,17,Y
7974853,18,Y
11259967,14,Y
8893443,18,Y
3228918,17,Y
8841894,17,Y
8382114,17,Y
6939772,18,Y
6778050,17,Y
5881704,14,Y
8222690,17,Y
6965782,15,Y
2436421,8,Y
5615202,18,Y
6777016,18,Y
7944566,8,Y
4136396,17,Y
8525214,18,Y
10621302,14,Y
10196750,17,Y
8022144,18,Y
7733685,18,Y
4472465,15,Y
6965758,18,Y
6068502,18,Y
7700033,18,Y
10990092,15,Y
4833050,18,Y
3869649,14,Y
12010004,17,Y
9028154,18,Y
7970717,17,Y
7959867,18,Y
11710462,18,Y
8196911,18,Y
8453431,18,Y
4859557,17,Y
6352349,17,Y
10139691,18,Y
5637237,18,Y
5285359,14,Y
3439374,18,Y
6947095,17,Y
8330910,17,Y
12405425,18,Y
4175216,14,Y
6610837,17,Y
6039270,9,Y
12155928,17,Y
9967129,14,Y
11725829,18,Y
9898800,18,Y
8871494,17,Y
10550397,14,Y
7989348,18,Y
5978913,17,Y
10201255,17,Y
5479932,17,Y
6600584,14,Y
6934317,18,Y
10275409,18,Y
6113871,17,Y
5479842,17,Y
4819564,17,Y
8085273,17,Y
3660006,15,Y
8773445,17,Y
12400984,18,Y
9137819,2,Y
8442040,18,Y
11546920,14,Y
11391636,15,Y
10538178,18,Y
5727964,17,Y
5956106,17,Y
9655501,18,Y
7770282,18,Y
8461529,9,Y
10337859,17,Y
6039264,17,Y
9047284,18,Y
9047103,18,Y
6195556,18,Y
7690604,17,Y
8881943,17,Y
11706518,17,Y
5290153,14,Y
5964173,18,Y
6266219,14,Y
8373773,17,Y
12158032,17,Y
6960377,18,Y
8308688,17,Y
7432476,17,Y
6780893,17,Y
9172981,18,Y
8554366,17,Y
7890271,18,Y
4839508,14,Y
11973805,18,Y
11973915,17,Y
8163112,17,Y
8167391,18,Y
4072582,15,Y
7765006,18,Y
5781774,18,Y
8324268,17,Y
4358206,17,Y
7983320,17,Y
6951231,18,Y
2987660,18,Y
7890526,18,Y
11973921,18,Y
5960899,18,Y
9596093,18,Y
6231538,17,Y
8172697,17,Y
9071343,17,Y
5300451,17,Y
9073007,18,Y
11973944,18,Y
8373988,17,Y
8411124,18,Y
7977996,18,Y
5786376,18,Y
9408654,17,Y
6878288,7,Y
3431126,13,Y
4927495,15,Y
8329014,18,Y
8571125,18,Y
9165393,18,Y
9658012,8,Y
9536515,18,Y
5906502,17,Y
6629106,18,Y
5636882,18,Y
7461354,17,Y
10669515,17,Y
6542751,17,Y
3733693,18,Y
8181880,18,Y
5632093,15,Y
10669516,17,Y
8916266,18,Y
5542211,15,Y
10622651,14,Y
5373377,14,Y
4449749,17,Y
5786382,17,Y
7970617,17,Y
5906537,18,Y
8677016,18,Y
7969221,14,Y
12119295,18,Y
9578461,18,Y
6949204,18,Y
9774286,17,Y
3448777,6,Y
3631048,4,Y
10682720,15,Y
10658122,18,Y
8505072,18,Y
7908010,17,Y
10196902,18,Y
8578766,17,Y
6635493,17,Y
4645626,18,Y
6127083,16,Y
6032320,17,Y
10281639,18,Y
3533195,18,Y
5558894,17,Y
9149959,18,Y
2568519,14,Y
8018827,17,Y
10288443,14,Y
6450067,17,Y
12307574,17,Y
10602324,18,Y
8027456,12,Y
7957881,17,Y
8025357,18,Y
9369756,16,Y
7047141,18,Y
4059007,18,Y
5206128,17,Y
9471360,18,Y
8308361,17,Y
10972981,18,Y
6757160,14,Y
7205040,17,Y
9001558,8,Y
8075439,17,Y
7687231,18,Y
11187716,18,Y
8038731,16,Y
10973060,17,Y
8546792,17,Y
8299332,18,Y
10136240,17,Y
3644128,17,Y
8941279,17,Y
5957002,16,Y
7386431,17,Y
8313532,18,Y
6226293,17,Y
4077032,15,Y
8956025,4,Y
4934893,15,Y
6463436,18,Y
6975466,18,Y
8478373,2,Y
10532428,17,Y
8630081,18,Y
8717374,17,Y
4036736,18,Y
3217554,18,Y
6356627,18,Y
5218486,17,Y
8177748,18,Y
7344999,17,Y
5299904,18,Y
5774557,14,Y
8454553,18,Y
5956859,17,Y
1162345,18,Y
5370023,15,Y
6428932,18,Y
5716330,14,Y
7989079,17,Y
7116466,14,Y
3644116,18,Y
8160932,18,Y
5015542,14,Y
8827572,17,Y
6127239,17,Y
4270987,15,Y
4488796,18,Y
3548900,8,Y
4488840,18,Y
8672278,17,Y
4845665,15,Y
9182617,17,Y
6955650,2,Y
9880382,17,Y
11519180,18,Y
5724158,17,Y
10227914,14,Y
6463772,17,Y
9655461,17,Y
3957584,18,Y
11196937,18,Y
9655470,17,Y
6670373,12,Y
6635021,17,Y
10274086,17,Y
6794857,18,Y
11461821,18,Y
6790451,17,Y
4994971,18,Y
6301749,17,Y
5982073,18,Y
11017401,14,Y
11568428,18,Y
6790335,18,Y
6580131,2,Y
6950556,17,Y
5308052,18,Y
3556533,11,Y
6794736,14,Y
10590857,18,Y
3238245,17,Y
9017693,14,Y
7467539,18,Y
6102716,1,Y
9210037,18,Y
8282831,17,Y
11017466,14,Y
5737166,17,Y
9084512,17,Y
4175557,11,Y
8106796,16,Y
7030610,18,Y
8718072,17,Y
5988140,14,Y
10224550,15,Y
3733346,17,Y
3733363,17,Y
11199412,18,Y
9045401,18,Y
3233302,18,Y
9045521,18,Y
3229073,17,Y
11199438,16,Y
8981233,18,Y
7764267,17,Y
8613615,17,Y
10468794,18,Y
5716472,14,Y
11598350,14,Y
3100479,17,Y
10468883,16,Y
7983108,18,Y
9341243,18,Y
3964082,14,Y
9341241,4,Y
6123324,18,Y
3641023,18,Y
8701099,18,Y
5724523,18,Y
4949801,16,Y
9655471,17,Y
11190988,17,Y
7199814,17,Y
1872885,16,Y
11190969,18,Y
10580834,18,Y
4909697,18,Y
8092865,18,Y
6953047,10,Y
11136970,17,Y
3957477,18,Y
4641555,17,Y
5476273,17,Y
5036037,18,Y
8454067,17,Y
8823658,14,Y
7299869,18,Y
11027806,18,Y
8191611,17,Y
5480040,17,Y
8191602,18,Y
7779411,18,Y
4383955,14,Y
9776926,18,Y
7030715,18,Y
6957044,18,Y
7973706,17,Y
8107283,14,Y
6311382,17,Y
9710336,17,Y
8750446,17,Y
8248967,2,Y
6706982,17,Y
7116851,14,Y
6756386,14,Y
5370646,15,Y
9206046,17,Y
4773851,18,Y
10671396,10,Y
6283344,17,Y
7117020,17,Y
8491816,10,Y
8430887,18,Y
6287517,18,Y
11081490,18,Y
9713632,17,Y
7183123,18,Y
10424228,15,Y
1721614,18,Y
1026133,18,Y
8440305,16,Y
12254389,18,Y
5706866,18,Y
6964804,17,Y
6200917,16,Y
6200965,17,Y
6964817,17,Y
6229130,18,Y
1028246,4,Y
7988343,17,Y
7362434,14,Y
6222381,18,Y
10604747,17,Y
4180346,14,Y
3642324,17,Y
10605155,18,Y
4180375,15,Y
8647777,18,Y
12520187,17,Y
12167086,18,Y
11044547,15,Y
8950952,18,Y
8655712,18,Y
2865774,15,Y
5894549,16,Y
6591775,17,Y
6057080,18,Y
7798670,18,Y
8244179,17,Y
8761064,16,Y
11667100,18,Y
9897838,18,Y
1431114,17,Y
7294867,18,Y
5179979,18,Y
5882306,18,Y
8259177,18,Y
5738127,17,Y
3662358,15,Y
10679429,15,Y
12315060,17,Y
9241509,18,Y
8771498,18,Y
8804829,17,Y
4940092,14,Y
8984131,18,Y
7047496,18,Y
1870849,18,Y
5981819,18,Y
8710207,17,Y
1577039,18,Y
7032388,17,Y
3440346,18,Y
7953880,18,Y
8167922,18,Y
9713244,18,Y
2010414,18,Y
8329728,17,Y
10549422,15,Y
4078743,15,Y
3119307,14,Y
9369047,18,Y
12071053,17,Y
6263470,14,Y
7032524,14,Y
7953935,14,Y
3352523,14,Y
9582157,17,Y
4180099,14,Y
10599193,18,Y
8375651,16,Y
9239211,18,Y
7834397,14,Y
9331207,18,Y
8737501,18,Y
7364845,17,Y
5722737,18,Y
8086490,18,Y
7902303,17,Y
4276002,15,Y
6312643,18,Y
8038153,17,Y
5731697,18,Y
9655177,18,Y
5621528,17,Y
6290411,18,Y
6141503,18,Y
10337064,17,Y
6357958,16,Y
6579643,18,Y
4350271,2,Y
4269329,15,Y
5209234,17,Y
9717032,8,Y
4269337,14,Y
1430590,18,Y
9642894,18,Y
7187135,18,Y
7686064,17,Y
4945547,17,Y
12166874,17,Y
6071684,17,Y
8127448,17,Y
10363074,14,Y
9773099,14,Y
9880841,17,Y
8362546,17,Y
10553017,14,Y
4991436,13,Y
7292380,15,Y
5000456,17,Y
9655288,18,Y
8746416,17,Y
3650057,17,Y
9773094,18,Y
1294670,18,Y
7742534,17,Y
9716947,18,Y
7810798,14,Y
10139275,17,Y
12111004,17,Y
9650501,18,Y
6104631,10,Y
10415087,15,Y
10991377,15,Y
8420752,17,Y
3455863,15,Y
6228201,18,Y
5446372,18,Y
5978295,17,Y
5443410,18,Y
6370531,18,Y
7256125,5,Y
6357702,18,Y
8390631,17,Y
8103684,17,Y
8439566,18,Y
10937628,15,Y
5643201,18,Y
5650062,18,Y
9272938,18,Y
6280903,17,Y
5942891,13,Y
9139163,18,Y
9268205,18,Y
8283996,17,Y
8640132,17,Y
7902149,17,Y
5341486,4,Y
8480263,18,Y
6586333,13,Y
9138872,18,Y
12254110,16,Y
10921242,17,Y
9143785,18,Y
12646843,17,Y
7035179,17,Y
6187665,14,Y
7217483,18,Y
7035099,18,Y
8295843,17,Y
2721835,17,Y
8362712,9,Y
6029214,18,Y
3440710,17,Y
9832727,18,Y
9366994,17,Y
9176068,17,Y
7839007,17,Y
8682132,17,Y
7848288,17,Y
10684587,15,Y
6619854,17,Y
3965242,14,Y
9766608,17,Y
9664387,14,Y
5954017,14,Y
4448737,18,Y
4930578,14,Y
6952259,18,Y
10274566,17,Y
6357902,17,Y
8748782,17,Y
10489265,15,Y
5623915,18,Y
5215632,18,Y
4042709,18,Y
5215465,14,Y
4042590,18,Y
5209910,18,Y
4937435,15,Y
5209712,18,Y
6071791,17,Y
9823652,18,Y
4174472,14,Y
5630362,15,Y
6631188,17,Y
7978226,18,Y
8475025,18,Y
5273473,17,Y
6887983,18,Y
9018502,18,Y
6280959,17,Y
4381016,14,Y
6865484,17,Y
9009514,17,Y
5437849,17,Y
9009509,17,Y
3456318,14,Y
5985441,17,Y
9885213,18,Y
8439712,17,Y
11495654,15,Y
10661721,17,Y
4856630,18,Y
5287619,15,Y
7742097,17,Y
5738431,14,Y
3973630,5,Y
3539521,17,Y
9658832,17,Y
4853523,10,Y
6294556,18,Y
8687199,18,Y
6305572,17,Y
5953966,17,Y
9762866,18,Y
10553769,14,Y
5775128,14,Y
4390899,17,Y
6060355,17,Y
5456359,15,Y
8717065,18,Y
11718839,18,Y
6200307,17,Y
12556515,17,Y
6060277,18,Y
10920447,18,Y
8153747,18,Y
6301132,18,Y
5371102,11,Y
7809755,17,Y
9413816,17,Y
3558145,14,Y
5219530,17,Y
11133190,18,Y
9655433,17,Y
9953851,17,Y
10648728,18,Y
11402951,18,Y
5207966,17,Y
5694127,17,Y
4044353,18,Y
9833868,17,Y
9836020,18,Y
9017929,18,Y
4750938,15,Y
9353577,14,Y
8737568,18,Y
5693926,18,Y
8160030,14,Y
7956461,18,Y
9594857,18,Y
12214207,17,Y
5641490,18,Y
3116298,18,Y
6038777,17,Y
9487546,18,Y
9596355,17,Y
5620305,18,Y
10966623,9,Y
3122450,17,Y
8233072,18,Y
8324490,18,Y
5905234,16,Y
7830351,17,Y
9229318,18,Y
5272590,18,Y
2585092,17,Y
2159486,14,Y
9033354,18,Y
12120938,17,Y
3352122,15,Y
8240296,17,Y
5456365,14,Y
10220209,10,Y
5781841,17,Y
4072750,14,Y
7685693,17,Y
5272673,18,Y
7199917,17,Y
7765374,18,Y
7765236,16,Y
5991591,18,Y
8410368,14,Y
8375018,17,Y
3957739,17,Y
5545321,15,Y
6278403,18,Y
5438845,17,Y
12736892,17,Y
8374896,17,Y
6284363,18,Y
4566498,15,Y
2857722,14,Y
11671923,18,Y
10601604,9,Y
5384183,17,Y
9578833,17,Y
8739906,17,Y
4850809,14,Y
4384398,14,Y
7889617,17,Y
2853280,18,Y
8177179,18,Y
10615125,15,Y
8884690,17,Y
4390744,17,Y
6113864,18,Y
2852961,18,Y
6600439,17,Y
7022707,17,Y
2969628,18,Y
11506988,18,Y
8296308,17,Y
8915335,18,Y
9466030,18,Y
7023872,17,Y
5904699,17,Y
4177905,15,Y
9048976,17,Y
7692760,17,Y
11468301,18,Y
9527159,6,Y
6062766,18,Y
7958049,17,Y
10548195,14,Y
11802766,15,Y
7697795,18,Y
4946956,18,Y
11293949,4,Y
11084474,17,Y
7467185,16,Y
7970090,17,Y
8914866,18,Y
7047356,17,Y
11293898,18,Y
5940273,14,Y
1429653,17,Y
4816098,8,Y
3323168,18,Y
11513155,18,Y
3968961,14,Y
7032132,17,Y
7509496,17,Y
9508655,17,Y
9306900,18,Y
3122556,17,Y
7282209,18,Y
5200185,11,Y
7748234,18,Y
9665170,14,Y
5196787,15,Y
12206271,18,Y
3547692,17,Y
5196646,15,Y
8086729,17,Y
8972489,18,Y
7466053,18,Y
10668233,18,Y
9101620,17,Y
9710702,17,Y
6636041,18,Y
8740378,18,Y
12554510,17,Y
8196840,18,Y
12117689,18,Y
5374537,14,Y
11495305,14,Y
8244060,17,Y
10679505,14,Y
7282108,14,Y
11031728,17,Y
12110726,18,Y
9596469,18,Y
8398221,17,Y
8847349,18,Y
2984632,18,Y
6025466,14,Y
6038713,17,Y
5545566,15,Y
8040343,17,Y
8450600,18,Y
4142789,18,Y
10462980,18,Y
10471107,17,Y
3529497,16,Y
9344493,18,Y
8843687,17,Y
3346195,18,Y
9655393,18,Y
7960484,8,Y
8460290,17,Y
10600540,18,Y
11193046,18,Y
9832655,18,Y
4940226,14,Y
9655402,17,Y
2998561,18,Y
10481462,15,Y
3216700,17,Y
7954104,14,Y
10449437,18,Y
9835697,17,Y
5214951,17,Y
7969912,17,Y
2984505,18,Y
9832678,18,Y
9368220,18,Y
10402102,17,Y
4913858,17,Y
9210943,18,Y
8376471,18,Y
9846258,15,Y
7771149,18,Y
5435620,18,Y
10645230,18,Y
7765677,17,Y
7765585,17,Y
9356988,13,Y
8451143,18,Y
4672010,14,Y
10713398,18,Y
4953696,17,Y
8674581,16,Y
4586468,17,Y
9532712,1,Y
6283912,18,Y
10521496,15,Y
12017921,18,Y
12400729,17,Y
6034185,4,Y
12011851,18,Y
8481000,18,Y
8037693,17,Y
11753698,14,Y
9640891,17,Y
8029546,18,Y
6544160,18,Y
4054968,18,Y
11295805,18,Y
6310929,17,Y
5723310,18,Y
9145369,17,Y
3963203,15,Y
5389030,17,Y
10553884,14,Y
9697208,17,Y
11359657,18,Y
8389518,18,Y
11359786,18,Y
3661361,15,Y
6721089,17,Y
6291473,17,Y
7899020,17,Y
3661344,11,Y
10489783,15,Y
12155411,14,Y
2436635,17,Y
8012943,17,Y
8943248,17,Y
7902481,17,Y
8507325,18,Y
9846419,14,Y
8091579,18,Y
3658853,14,Y
8648356,17,Y
9347707,18,Y
2847816,18,Y
8943141,17,Y
6940640,16,Y
5821056,14,Y
9048032,1,Y
9946569,17,Y
5474427,18,Y
4679528,18,Y
10921894,18,Y
6523440,18,Y
2714707,18,Y
3759394,15,Y
5309547,18,Y
2304168,18,Y
5551417,18,Y
2304235,18,Y
5793299,17,Y
10918393,18,Y
5802784,14,Y
11910642,18,Y
8620684,14,Y
7918737,17,Y
5788363,18,Y
7800087,17,Y
2019297,18,Y
10340115,17,Y
6381517,17,Y
9243562,18,Y
10777060,18,Y
4481426,15,Y
8591498,16,Y
7115530,17,Y
4679457,18,Y
8976187,18,Y
4679369,14,Y
11920497,16,Y
8233804,17,Y
2714807,18,Y
9016467,14,Y
8096758,18,Y
5566948,19,Y
5566948,13,Y
11445111,15,Y
10003658,9,Y
7630232,17,Y
7668791,18,Y
7547925,17,Y
7547969,17,Y
7594180,18,Y
7532891,18,Y
7598492,18,Y
7670496,14,Y
7541659,18,Y
7583437,18,Y
7590723,9,Y
7630417,17,Y
7538176,14,Y
7534011,18,Y
7671081,17,Y
7777435,18,Y
7756709,17,Y
7694116,17,Y
7749552,18,Y
7812594,18,Y
7694191,18,Y
7699478,18,Y
7800750,18,Y
7668658,17,Y
7624753,18,Y
7199010,14,Y
7347292,14,Y
7106877,17,Y
7026651,17,Y
7117457,14,Y
7121016,18,Y
7031880,16,Y
7045280,18,Y
7052048,18,Y
7265427,18,Y
7219502,18,Y
7257008,8,Y
7199135,17,Y
7618435,16,Y
7281615,14,Y
7199418,17,Y
7300184,17,Y
7300387,18,Y
7215607,18,Y
7287165,18,Y
7283604,17,Y
7552265,18,Y
7618003,14,Y
7596224,17,Y
7838383,18,Y
7836330,17,Y
7908633,18,Y
8197923,14,Y
8122232,18,Y
8105352,16,Y
8109057,14,Y
8113425,17,Y
8161718,17,Y
8123197,18,Y
8124735,14,Y
8162598,17,Y
8149341,18,Y
8265953,17,Y
8231370,18,Y
7877209,17,Y
8264667,17,Y
8264706,17,Y
8264720,17,Y
8243448,17,Y
8176169,17,Y
8243780,17,Y
8265244,17,Y
8250687,18,Y
8264037,18,Y
8264061,17,Y
8108901,17,Y
8108813,18,Y
8161467,17,Y
8108608,17,Y
7836863,14,Y
7909956,18,Y
7825680,18,Y
7842328,18,Y
7842386,18,Y
7918688,17,Y
7832829,16,Y
7838214,17,Y
7977198,18,Y
8005892,17,Y
7968859,17,Y
8028063,18,Y
7959579,18,Y
7973199,18,Y
8044016,17,Y
7950994,18,Y
7975471,16,Y
8044075,18,Y
8044402,9,Y
8087269,18,Y
8087649,2,Y
7102500,14,Y
7198941,14,Y
5791720,17,Y
6292925,18,Y
6205483,17,Y
6115466,18,Y
6120073,16,Y
6139982,17,Y
6145614,18,Y
6073006,17,Y
6188207,14,Y
6197810,18,Y
6341932,14,Y
6292803,1,Y
6225654,17,Y
6125731,4,Y
6233748,17,Y
6369222,18,Y
6235404,9,Y
6446951,18,Y
6450613,18,Y
6509175,18,Y
6390914,17,Y
6509328,18,Y
6374063,17,Y
6451294,14,Y
6119970,14,Y
6119608,16,Y
6967296,8,Y
6063291,17,Y
5871088,17,Y
5892969,18,Y
5900260,18,Y
5770231,12,Y
5976681,17,Y
6037623,17,Y
5941928,14,Y
5984278,18,Y
6033489,17,Y
6037987,14,Y
5957334,13,Y
6114539,18,Y
5979866,18,Y
5988566,18,Y
6034916,17,Y
5962956,17,Y
6041803,18,Y
5981039,18,Y
6042191,18,Y
6224148,17,Y
6224312,17,Y
6100062,14,Y
6387185,17,Y
6392581,14,Y
6392601,17,Y
6922690,18,Y
6718300,14,Y
6706000,17,Y
6753253,17,Y
6793409,18,Y
6802081,18,Y
6774679,17,Y
6783879,18,Y
6784170,17,Y
6716670,18,Y
6891998,9,Y
6935101,18,Y
6466583,18,Y
6939203,18,Y
7018277,14,Y
7018323,17,Y
6947666,2,Y
6866092,17,Y
6924968,18,Y
7020182,17,Y
6925256,4,Y
7024928,18,Y
6937758,18,Y
6861400,17,Y
6860968,18,Y
6614168,18,Y
6600837,17,Y
6438417,17,Y
6448362,18,Y
6387814,17,Y
6511019,18,Y
6448666,18,Y
6511354,18,Y
6467826,17,Y
6388827,17,Y
6421480,14,Y
6441436,18,Y
6511933,17,Y
6441729,18,Y
6441836,18,Y
6445968,14,Y
6445969,18,Y
6470232,18,Y
6587458,14,Y
6668729,14,Y
6584042,14,Y
6611875,17,Y
6600771,17,Y
8229270,17,Y
8250824,18,Y
8174306,18,Y
9351205,18,Y
9180906,17,Y
9181012,17,Y
9109743,17,Y
9283128,18,Y
9224836,13,Y
9267042,18,Y
9350686,17,Y
9291618,18,Y
9305357,18,Y
9340503,17,Y
9340955,17,Y
9215655,18,Y
9405337,2,Y
9414857,18,Y
9397220,18,Y
9479661,13,Y
9415300,9,Y
9406050,17,Y
9428899,17,Y
9450940,18,Y
9429060,18,Y
9429998,18,Y
9153621,17,Y
9209247,18,Y
8197275,17,Y
9011903,17,Y
8963394,2,Y
8977223,16,Y
9020426,17,Y
8964050,17,Y
8978630,18,Y
9054553,18,Y
9016693,9,Y
9016734,9,Y
8964935,8,Y
8971294,17,Y
9025600,18,Y
9119402,17,Y
9164938,18,Y
9174919,17,Y
9097423,18,Y
9092529,18,Y
9162503,17,Y
9152999,17,Y
9202990,16,Y
9171234,9,Y
9179906,17,Y
9093289,18,Y
9456389,18,Y
9472134,18,Y
9456595,18,Y
9822703,18,Y
9772087,18,Y
9717861,18,Y
9765489,18,Y
9712799,17,Y
9784213,12,Y
9718191,18,Y
9820789,17,Y
9843435,2,Y
9850393,15,Y
9850409,14,Y
9833625,14,Y
9474717,18,Y
9818269,18,Y
9955807,18,Y
9947026,18,Y
9973633,6,Y
9943441,18,Y
9974087,15,Y
9974113,15,Y
9959279,18,Y
9950106,14,Y
9992083,17,Y
9715163,18,Y
9716350,18,Y
9786877,14,Y
9777988,18,Y
9395222,18,Y
9395246,18,Y
9413313,17,Y
9425107,14,Y
9552574,18,Y
9488445,17,Y
9528112,17,Y
9528212,17,Y
9591560,4,Y
9591593,17,Y
9489590,18,Y
9489626,18,Y
9490067,18,Y
9543660,14,Y
9697825,17,Y
9645084,17,Y
9666465,15,Y
9606106,14,Y
9774314,18,Y
9791622,14,Y
9776474,18,Y
8952734,17,Y
9026611,18,Y
9050785,17,Y
8397138,18,Y
8313144,18,Y
8322861,17,Y
8292150,18,Y
8331561,17,Y
8311534,17,Y
8331919,18,Y
8455627,18,Y
8482582,17,Y
8490808,2,Y
8395203,17,Y
8456998,12,Y
8559146,18,Y
8495616,17,Y
8417852,18,Y
8483285,17,Y
8388610,18,Y
8418315,17,Y
8458616,18,Y
8491479,14,Y
8580228,18,Y
8517859,18,Y
8526016,17,Y
8374321,17,Y
8374116,17,Y
8197788,18,Y
8188157,18,Y
8183404,17,Y
8197355,18,Y
8197358,14,Y
8254901,11,Y
8262409,18,Y
8262436,18,Y
8264304,17,Y
8174821,17,Y
8212251,16,Y
8246833,18,Y
8175048,17,Y
8247116,17,Y
